delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
1277,shadowfax,clothing,van,express,north,stormy,293.2,31.23,00:00.0,00:00.0,yes,delayed,3,1609.69
1278,xpressbees,documents,bike,express,north,hot,101.5,23.22,00:00.0,00:00.0,yes,delayed,2,627.16
1279,delhivery,pharmacy,ev van,same day,south,stormy,38.8,47.5,00:00.0,00:00.0,no,delivered,3,436.5
1280,amazon logistics,fragile items,truck,standard,north,cold,224,21.03,00:00.0,00:00.0,no,delivered,5,1183.09
1281,xpressbees,documents,truck,two day,south,cold,221.4,25.39,00:00.0,00:00.0,no,delivered,4,1183.17
1282,xpressbees,cosmetics,truck,express,south,cold,261.2,44.06,00:00.0,00:00.0,yes,delayed,2,1488.18
1283,dhl,fragile items,truck,express,east,foggy,3.6,46.09,00:00.0,00:00.0,yes,delayed,2,204.27
1284,amazon logistics,electronics,truck,same day,central,foggy,176.5,29.24,00:00.0,00:00.0,no,delivered,4,1070.22
1285,dhl,fragile items,van,standard,north,clear,43.6,25.78,00:00.0,00:00.0,no,delivered,4,295.34
1286,delhivery,clothing,bike,express,central,hot,144.2,8.88,00:00.0,00:00.0,no,delivered,4,797.64
1287,ecom express,cosmetics,bike,standard,east,foggy,297.1,1.39,00:00.0,00:00.0,no,delivered,4,1503.17
1288,ekart,cosmetics,truck,same day,central,clear,223.9,41.82,00:00.0,00:00.0,no,delivered,5,1344.96
1289,delhivery,fragile items,scooter,same day,east,hot,80,17.06,00:00.0,00:00.0,no,delivered,3,551.18
1290,shadowfax,groceries,van,standard,north,cold,187.8,45.37,00:00.0,00:00.0,no,delivered,5,1075.11
1291,ekart,pharmacy,truck,standard,south,cold,144.9,25.59,00:00.0,00:00.0,no,delivered,5,801.27
1292,amazon logistics,electronics,truck,two day,north,stormy,136.5,13.61,00:00.0,00:00.0,no,delivered,4,723.33
1293,dhl,furniture,scooter,express,central,cold,20.5,4.43,00:00.0,00:00.0,no,delivered,4,165.79
1294,delhivery,automobile parts,truck,two day,east,cold,193.8,22.92,00:00.0,00:00.0,no,delivered,5,1037.76
1295,ecom express,clothing,ev van,same day,central,stormy,184.2,49.33,00:00.0,00:00.0,yes,delayed,2,1168.99
1296,fedex,clothing,van,two day,west,stormy,28.1,36.38,00:00.0,00:00.0,no,delivered,5,249.64
1297,ekart,cosmetics,bike,express,central,rainy,39.6,24.39,00:00.0,00:00.0,yes,failed,1,321.17
1298,xpressbees,furniture,truck,express,south,stormy,138.7,4.24,00:00.0,00:00.0,yes,delayed,2,756.22
1299,fedex,furniture,truck,same day,south,cold,162,23.89,00:00.0,00:00.0,no,delivered,4,981.67
1300,delhivery,documents,van,same day,west,cold,58.2,8.83,00:00.0,00:00.0,no,delivered,4,417.49
1301,xpressbees,clothing,truck,same day,central,cold,249.7,24.62,00:00.0,00:00.0,yes,delayed,3,1422.36
1302,dhl,cosmetics,ev bike,express,central,rainy,212.9,8.37,00:00.0,00:00.0,yes,delayed,2,1139.61
1303,xpressbees,groceries,truck,same day,central,hot,68.4,1.73,00:00.0,00:00.0,no,delivered,4,447.19
1304,ecom express,cosmetics,ev bike,express,south,foggy,241.4,47.45,00:00.0,00:00.0,yes,delayed,2,1399.35
1305,shadowfax,groceries,bike,two day,west,clear,176.1,36.67,00:00.0,00:00.0,no,delivered,5,990.51
1306,xpressbees,groceries,scooter,same day,central,cold,95.8,45.03,00:00.0,00:00.0,no,delivered,5,714.09
1307,ekart,documents,truck,express,south,rainy,248.7,12.91,00:00.0,00:00.0,yes,delayed,3,1332.23
1308,ekart,pharmacy,scooter,two day,north,cold,154.1,26.14,00:00.0,00:00.0,no,delivered,5,848.92
1309,dhl,documents,ev van,standard,east,stormy,131.7,21.31,00:00.0,00:00.0,no,delivered,4,722.43
1310,amazon logistics,automobile parts,ev bike,two day,east,hot,5.8,15.09,00:00.0,00:00.0,no,delivered,5,95.6674
1311,fedex,groceries,van,express,west,stormy,246.6,26.16,00:00.0,00:00.0,yes,delayed,2,1361.48
1312,dhl,fragile items,ev bike,standard,north,foggy,83.6,48.95,00:00.0,00:00.0,no,delivered,5,564.85
1313,amazon logistics,furniture,ev van,two day,east,cold,87.8,19.26,00:00.0,00:00.0,no,delivered,4,496.78
1314,amazon logistics,groceries,bike,same day,east,clear,250.8,14.28,00:00.0,00:00.0,no,delivered,4,1396.84
1315,ecom express,furniture,truck,standard,east,clear,26.8,1.87,00:00.0,00:00.0,no,delivered,4,139.61
1316,ekart,groceries,van,express,north,stormy,286.4,1.81,00:00.0,00:00.0,yes,delayed,3,1487.43
1317,xpressbees,furniture,ev bike,express,north,cold,100,25.1,00:00.0,00:00.0,no,delivered,5,625.3
1318,shadowfax,fragile items,scooter,same day,east,hot,100.7,30.64,00:00.0,00:00.0,no,delivered,4,695.42
1319,fedex,cosmetics,scooter,two day,south,hot,210,41.14,00:00.0,00:00.0,no,delivered,3,1173.42
1320,dhl,electronics,ev bike,express,north,clear,108.9,16.85,00:00.0,00:00.0,no,delivered,4,645.05
1321,blue dart,electronics,ev van,two day,central,clear,82,33.1,00:00.0,00:00.0,no,delivered,4,509.3
1322,ekart,electronics,bike,two day,east,rainy,48.6,0.67,00:00.0,00:00.0,no,delivered,5,244.38
1323,fedex,cosmetics,truck,express,east,hot,100.2,2.57,00:00.0,00:00.0,no,delivered,3,558.71
1324,amazon logistics,clothing,ev bike,two day,west,clear,291.8,41.48,00:00.0,00:00.0,no,delivered,5,1583.44
1325,amazon logistics,groceries,bike,two day,west,foggy,40.2,9.2,00:00.0,00:00.0,no,delivered,5,228.6
1326,blue dart,fragile items,truck,express,south,foggy,280.9,37.14,00:00.0,00:00.0,yes,failed,2,1565.92
1327,xpressbees,clothing,ev van,same day,north,clear,172.7,40.96,00:00.0,00:00.0,no,delivered,5,1086.38
1328,delhivery,clothing,ev van,two day,east,stormy,202.7,48.56,00:00.0,00:00.0,no,delivered,5,1159.18
1329,xpressbees,electronics,scooter,same day,south,rainy,238.9,10.03,00:00.0,00:00.0,no,delivered,4,1324.59
1330,dhl,documents,ev van,same day,central,clear,14.2,41.65,00:00.0,00:00.0,no,delivered,5,295.95
1331,fedex,electronics,van,two day,central,foggy,292.3,11.9,00:00.0,00:00.0,no,delivered,5,1497.2
1332,xpressbees,pharmacy,van,same day,central,foggy,228.1,9.39,00:00.0,00:00.0,yes,delayed,3,1268.67
1333,dhl,cosmetics,scooter,express,west,rainy,240.8,31.17,00:00.0,00:00.0,yes,delayed,3,1347.51
1334,amazon logistics,clothing,ev bike,same day,central,clear,128.3,7.5,00:00.0,00:00.0,no,delivered,5,764
1335,fedex,furniture,bike,two day,central,clear,179.5,33.77,00:00.0,00:00.0,no,delivered,4,998.81
1336,ecom express,documents,ev bike,express,north,hot,168.8,39.2,00:00.0,00:00.0,yes,delayed,2,1011.6
1337,shadowfax,electronics,bike,two day,west,hot,30.3,43.62,00:00.0,00:00.0,no,delivered,5,282.36
1338,ekart,furniture,ev van,standard,east,hot,58.9,6.14,00:00.0,00:00.0,no,delivered,3,312.92
1339,xpressbees,cosmetics,scooter,express,north,rainy,230.8,5.53,00:00.0,00:00.0,no,delivered,4,1220.59
1340,dhl,documents,truck,standard,west,stormy,148.8,27.92,00:00.0,00:00.0,no,delivered,4,827.76
1341,fedex,fragile items,scooter,two day,north,cold,56.5,33.51,00:00.0,00:00.0,no,delivered,4,383.03
1342,blue dart,automobile parts,bike,same day,central,cold,257.4,37.16,00:00.0,00:00.0,no,delivered,5,1498.48
1343,blue dart,electronics,bike,standard,west,hot,52,6.9,00:00.0,00:00.0,no,delivered,4,280.7
1344,shadowfax,clothing,ev van,standard,south,clear,277.1,34.85,00:00.0,00:00.0,no,delivered,4,1490.05
1345,blue dart,documents,bike,same day,north,foggy,226.7,28.09,00:00.0,00:00.0,yes,delayed,3,1317.77
1346,ecom express,fragile items,bike,express,central,cold,244.9,12.21,00:00.0,00:00.0,yes,delayed,3,1311.13
1347,amazon logistics,clothing,truck,standard,central,hot,152.1,12.56,00:00.0,00:00.0,no,delivered,4,798.18
1348,xpressbees,furniture,ev van,two day,east,clear,151.1,48.64,00:00.0,00:00.0,no,delivered,5,901.42
1349,xpressbees,furniture,bike,express,central,cold,36.9,39.37,00:00.0,00:00.0,no,delivered,5,352.61
1350,shadowfax,clothing,scooter,same day,west,foggy,280.2,12.55,00:00.0,00:00.0,yes,delayed,2,1538.65
1351,delhivery,electronics,truck,two day,west,clear,117.5,6.9,00:00.0,00:00.0,no,delivered,5,608.2
1352,dhl,clothing,van,standard,east,clear,171.6,37.78,00:00.0,00:00.0,no,delivered,3,971.34
1353,fedex,electronics,bike,express,north,foggy,22.7,15.32,00:00.0,00:00.0,no,delivered,3,209.46
1354,ecom express,furniture,ev van,same day,south,cold,60.3,0.67,00:00.0,00:00.0,no,delivered,5,403.12
1355,blue dart,automobile parts,van,two day,south,stormy,261.1,32.17,00:00.0,00:00.0,yes,delayed,2,1402.01
1356,fedex,groceries,ev bike,standard,north,foggy,131.5,25.69,00:00.0,00:00.0,no,delivered,4,734.57
1357,dhl,documents,van,express,west,stormy,115.9,10.57,00:00.0,00:00.0,yes,delayed,3,661.21
1358,blue dart,documents,truck,two day,north,rainy,79.6,45.93,00:00.0,00:00.0,no,delivered,4,535.79
1359,delhivery,automobile parts,ev van,express,south,clear,287.9,37.47,00:00.0,00:00.0,yes,failed,2,1601.91
1360,dhl,automobile parts,scooter,standard,west,foggy,202.9,10.85,00:00.0,00:00.0,no,delivered,5,1047.05
1361,delhivery,pharmacy,ev bike,express,east,rainy,148.6,49.52,00:00.0,00:00.0,yes,failed,1,942.16
1362,delhivery,furniture,scooter,standard,east,cold,286.5,17.25,00:00.0,00:00.0,no,delivered,5,1484.25
1363,dhl,clothing,scooter,same day,central,rainy,173,12.85,00:00.0,00:00.0,yes,failed,1,1003.55
1364,blue dart,automobile parts,bike,two day,east,rainy,279.2,5.17,00:00.0,00:00.0,no,delivered,5,1411.51
1365,fedex,electronics,van,standard,west,foggy,48.7,32.71,00:00.0,00:00.0,no,delivered,5,341.63
1366,delhivery,clothing,truck,express,west,foggy,123.8,29.94,00:00.0,00:00.0,yes,delayed,2,758.82
1367,ekart,cosmetics,truck,same day,north,stormy,164.6,22.27,00:00.0,00:00.0,yes,delayed,2,989.81
1368,fedex,clothing,van,standard,east,clear,54.4,22.32,00:00.0,00:00.0,no,delivered,4,338.96
1369,ecom express,electronics,van,same day,east,cold,190.8,26.49,00:00.0,00:00.0,no,delivered,3,1133.47
1370,shadowfax,pharmacy,scooter,standard,north,rainy,221.4,4.22,00:00.0,00:00.0,no,delivered,5,1119.66
1371,amazon logistics,electronics,ev van,same day,north,stormy,72.5,23.46,00:00.0,00:00.0,no,delivered,5,532.88
1372,dhl,documents,van,express,south,cold,118.5,45.65,00:00.0,00:00.0,no,delivered,5,779.45
1373,fedex,pharmacy,scooter,two day,east,clear,278.5,41.85,00:00.0,00:00.0,no,delivered,5,1518.05
1374,dhl,clothing,ev van,two day,east,foggy,177.1,32.53,00:00.0,00:00.0,no,delivered,4,983.09
1375,amazon logistics,cosmetics,truck,two day,south,stormy,209.1,46.24,00:00.0,00:00.0,no,delivered,3,1184.22
1376,ecom express,electronics,ev van,standard,south,clear,238.9,48.79,00:00.0,00:00.0,no,delivered,4,1340.87
1377,ecom express,pharmacy,van,two day,south,stormy,66.9,35.57,00:00.0,00:00.0,no,delivered,4,441.21
1378,xpressbees,electronics,van,standard,central,hot,215.9,5.82,00:00.0,00:00.0,no,delivered,5,1096.96
1379,fedex,cosmetics,ev bike,standard,west,clear,266,2.73,00:00.0,00:00.0,no,delivered,4,1338.19
1380,fedex,cosmetics,ev van,two day,central,cold,286,39.6,00:00.0,00:00.0,no,delivered,5,1548.8
1381,ecom express,fragile items,ev bike,two day,west,foggy,30.6,29,00:00.0,00:00.0,no,delivered,3,240
1382,ekart,documents,van,express,east,cold,63.4,29.15,00:00.0,00:00.0,no,delivered,5,454.45
1383,dhl,documents,truck,two day,east,rainy,3.6,27.43,00:00.0,00:00.0,no,delivered,4,96.29
1384,ecom express,automobile parts,van,standard,south,clear,119.5,2.34,00:00.0,00:00.0,no,delivered,4,604.52
1385,dhl,cosmetics,van,express,north,stormy,91,4.5,00:00.0,00:00.0,yes,failed,1,518.5
1386,ekart,clothing,van,standard,west,foggy,176.7,11.49,00:00.0,00:00.0,no,delivered,4,917.97
1387,shadowfax,electronics,bike,same day,south,stormy,74,30.58,00:00.0,00:00.0,no,delivered,3,561.74
1388,ekart,groceries,ev van,two day,north,cold,210.3,27.97,00:00.0,00:00.0,no,delivered,3,1135.41
1389,ecom express,pharmacy,bike,same day,east,cold,288,0.67,00:00.0,00:00.0,yes,delayed,2,1541.62
1390,ecom express,groceries,scooter,same day,east,clear,31.2,19.94,00:00.0,00:00.0,no,delivered,3,315.82
1391,ekart,fragile items,scooter,standard,west,clear,65.2,7.52,00:00.0,00:00.0,no,delivered,4,348.56
1392,fedex,furniture,scooter,same day,central,foggy,59.1,17.93,00:00.0,00:00.0,no,delivered,4,449.29
1393,ecom express,automobile parts,van,express,central,clear,293.7,24.77,00:00.0,00:00.0,no,delivered,5,1592.81
1394,xpressbees,fragile items,ev van,same day,central,cold,174.7,22.64,00:00.0,00:00.0,no,delivered,4,1041.42
1395,blue dart,furniture,scooter,standard,central,stormy,94.3,40.44,00:00.0,00:00.0,no,delivered,3,592.82
1396,shadowfax,fragile items,ev bike,same day,central,clear,114.8,4.35,00:00.0,00:00.0,no,delivered,4,687.05
1397,shadowfax,furniture,ev bike,express,west,stormy,244.1,10.99,00:00.0,00:00.0,yes,delayed,2,1303.47
1398,shadowfax,electronics,ev bike,two day,north,hot,226,25.03,00:00.0,00:00.0,no,delivered,4,1205.09
1399,delhivery,documents,truck,two day,south,hot,126.2,37.41,00:00.0,00:00.0,no,delivered,5,743.23
1400,ekart,groceries,ev bike,two day,east,cold,86.2,43.94,00:00.0,00:00.0,no,delivered,5,562.82
1401,amazon logistics,automobile parts,ev bike,express,west,stormy,287.3,24.48,00:00.0,00:00.0,yes,delayed,3,1559.94
1402,ekart,fragile items,ev bike,same day,west,stormy,251.1,46,00:00.0,00:00.0,yes,failed,1,1493.5
1403,ekart,clothing,truck,same day,central,clear,3.6,29.73,00:00.0,00:00.0,no,delivered,5,203.69
1404,ekart,electronics,bike,two day,north,cold,153.3,41.86,00:00.0,00:00.0,no,delivered,5,892.08
1405,blue dart,furniture,truck,two day,east,hot,13.8,18.17,00:00.0,00:00.0,no,delivered,5,123.51
1406,blue dart,furniture,ev bike,standard,west,hot,164.8,15.31,00:00.0,00:00.0,no,delivered,5,869.93
1407,dhl,cosmetics,van,two day,south,cold,283,37.66,00:00.0,00:00.0,no,delivered,4,1527.98
1408,amazon logistics,documents,scooter,express,south,hot,7,27.38,00:00.0,00:00.0,no,delivered,5,167.14
1409,delhivery,fragile items,truck,two day,west,foggy,92.5,28.15,00:00.0,00:00.0,no,delivered,4,546.95
1410,ekart,groceries,bike,same day,central,stormy,151.3,39.18,00:00.0,00:00.0,no,delivered,4,974.04
1411,delhivery,groceries,ev bike,express,east,cold,77.5,33.25,00:00.0,00:00.0,no,delivered,3,537.25
1412,shadowfax,groceries,ev van,standard,east,clear,37.2,11.97,00:00.0,00:00.0,no,delivered,5,221.91
1413,ekart,automobile parts,van,two day,north,clear,82,6.96,00:00.0,00:00.0,no,delivered,3,430.88
1414,amazon logistics,groceries,bike,standard,south,foggy,116.7,0.97,00:00.0,00:00.0,no,delivered,5,586.41
1415,shadowfax,pharmacy,scooter,standard,north,stormy,94.1,36.45,00:00.0,00:00.0,no,delivered,3,579.85
1416,amazon logistics,automobile parts,bike,standard,central,cold,297.1,27.96,00:00.0,00:00.0,no,delivered,5,1574.88
1417,shadowfax,electronics,van,same day,central,rainy,288.5,18.25,00:00.0,00:00.0,yes,delayed,2,1597.25
1418,dhl,furniture,scooter,express,west,rainy,190.4,6.08,00:00.0,00:00.0,yes,delayed,2,1020.24
1419,amazon logistics,cosmetics,ev bike,same day,south,rainy,17.3,9.8,00:00.0,00:00.0,no,delivered,5,215.9
1420,fedex,automobile parts,ev van,two day,east,rainy,24.5,32.2,00:00.0,00:00.0,no,delivered,4,219.1
1421,ecom express,electronics,van,express,north,clear,210.2,7.72,00:00.0,00:00.0,no,delivered,4,1124.16
1422,ecom express,cosmetics,ev van,standard,central,stormy,200.8,27.5,00:00.0,00:00.0,no,delivered,4,1086.5
1423,shadowfax,fragile items,van,express,north,cold,54.8,21.76,00:00.0,00:00.0,no,delivered,3,389.28
1424,xpressbees,groceries,bike,same day,west,foggy,265.4,34.18,00:00.0,00:00.0,yes,delayed,3,1529.54
1425,ekart,cosmetics,ev van,same day,east,foggy,216.2,41.33,00:00.0,00:00.0,no,delivered,3,1304.99
1426,amazon logistics,furniture,van,standard,east,hot,61.4,45.46,00:00.0,00:00.0,no,delivered,3,443.38
1427,xpressbees,pharmacy,ev van,two day,north,clear,271.6,47.35,00:00.0,00:00.0,no,delivered,5,1500.05
1428,ecom express,groceries,ev bike,same day,south,cold,221.2,23.18,00:00.0,00:00.0,no,delivered,5,1275.54
1429,ekart,clothing,ev van,express,central,rainy,272.5,35.07,00:00.0,00:00.0,yes,delayed,3,1517.71
1430,amazon logistics,fragile items,truck,express,central,clear,267.4,32.23,00:00.0,00:00.0,yes,delayed,3,1483.69
1431,fedex,clothing,truck,two day,east,stormy,3.6,26.15,00:00.0,00:00.0,no,delivered,5,95.6674
1432,blue dart,clothing,scooter,standard,east,clear,161.9,29.44,00:00.0,00:00.0,no,delivered,4,897.82
1433,blue dart,fragile items,scooter,express,central,foggy,31.3,38.35,00:00.0,00:00.0,yes,failed,1,321.55
1434,shadowfax,automobile parts,scooter,express,west,hot,102.8,42.88,00:00.0,00:00.0,no,delivered,5,692.64
1435,ekart,pharmacy,scooter,same day,east,hot,90.2,11.48,00:00.0,00:00.0,no,delivered,5,585.44
1436,delhivery,pharmacy,truck,standard,central,clear,154.3,4.16,00:00.0,00:00.0,no,delivered,5,783.98
1437,dhl,groceries,ev van,two day,central,hot,254.1,10.95,00:00.0,00:00.0,no,delivered,5,1303.35
1438,shadowfax,pharmacy,bike,express,south,rainy,44.4,39.82,00:00.0,00:00.0,yes,delayed,2,391.46
1439,ekart,pharmacy,truck,same day,north,rainy,140.6,28.24,00:00.0,00:00.0,yes,delayed,2,887.72
1440,ecom express,furniture,ev bike,same day,west,foggy,256.3,32.27,00:00.0,00:00.0,no,delivered,4,1478.31
1441,amazon logistics,pharmacy,van,standard,north,foggy,140.8,37.84,00:00.0,00:00.0,no,delivered,5,817.52
1442,fedex,furniture,scooter,two day,central,rainy,81.4,10.34,00:00.0,00:00.0,no,delivered,3,438.02
1443,ecom express,fragile items,van,express,west,stormy,168.8,34.16,00:00.0,00:00.0,yes,failed,1,996.48
1444,dhl,cosmetics,ev bike,same day,north,stormy,5.9,8.44,00:00.0,00:00.0,no,delivered,3,154.82
1445,blue dart,groceries,ev van,same day,east,clear,136.8,27.73,00:00.0,00:00.0,no,delivered,5,867.19
1446,delhivery,pharmacy,ev bike,same day,west,rainy,158,6.54,00:00.0,00:00.0,no,delivered,4,909.62
1447,ecom express,documents,van,same day,north,rainy,67,12.28,00:00.0,00:00.0,no,delivered,4,471.84
1448,ecom express,clothing,truck,same day,central,stormy,76.1,29.94,00:00.0,00:00.0,no,delivered,5,570.32
1449,xpressbees,fragile items,ev bike,same day,north,rainy,32,47.55,00:00.0,00:00.0,no,delivered,4,402.65
1450,delhivery,pharmacy,ev bike,express,east,hot,268.1,19.15,00:00.0,00:00.0,yes,delayed,3,1447.95
1451,ekart,electronics,bike,two day,north,hot,15.7,31.99,00:00.0,00:00.0,no,delivered,4,174.47
1452,delhivery,groceries,bike,same day,north,clear,267.6,42.55,00:00.0,00:00.0,yes,failed,2,1565.65
1453,delhivery,automobile parts,van,two day,west,stormy,288,14.97,00:00.0,00:00.0,no,delivered,5,1484.91
1454,ekart,pharmacy,scooter,same day,north,foggy,172.9,43.34,00:00.0,00:00.0,yes,delayed,3,1094.52
1455,shadowfax,fragile items,truck,same day,central,rainy,267.7,34.31,00:00.0,00:00.0,yes,delayed,2,1541.43
1456,delhivery,furniture,truck,express,north,clear,156.7,11.44,00:00.0,00:00.0,no,delivered,5,867.82
1457,ecom express,electronics,ev van,express,west,foggy,11.2,23.52,00:00.0,00:00.0,yes,delayed,3,176.56
1458,fedex,clothing,ev bike,two day,south,hot,75.1,40.23,00:00.0,00:00.0,no,delivered,5,496.19
1459,ekart,electronics,bike,same day,west,clear,291.4,23.64,00:00.0,00:00.0,no,delivered,5,1627.92
1460,fedex,cosmetics,ev van,express,west,clear,244.2,35.32,00:00.0,00:00.0,no,delivered,5,1376.96
1461,amazon logistics,cosmetics,ev bike,two day,west,clear,294.9,13.38,00:00.0,00:00.0,no,delivered,4,1514.64
1462,ekart,furniture,van,standard,east,cold,129,12.76,00:00.0,00:00.0,no,delivered,4,683.28
1463,delhivery,cosmetics,bike,standard,central,rainy,68.9,39.59,00:00.0,00:00.0,no,delivered,5,463.27
1464,delhivery,furniture,ev bike,same day,east,cold,80.6,22.22,00:00.0,00:00.0,no,delivered,5,569.66
1465,amazon logistics,cosmetics,scooter,express,central,rainy,248,34.15,00:00.0,00:00.0,yes,delayed,2,1392.45
1466,blue dart,cosmetics,scooter,two day,east,stormy,61.4,49.37,00:00.0,00:00.0,no,delivered,5,455.11
1467,shadowfax,furniture,van,same day,west,foggy,182.8,49.52,00:00.0,00:00.0,yes,delayed,2,1162.8
1468,dhl,pharmacy,bike,two day,west,cold,270,24.22,00:00.0,00:00.0,no,delivered,3,1422.66
1469,xpressbees,documents,van,express,south,rainy,244.6,28.27,00:00.0,00:00.0,yes,delayed,3,1357.81
1470,delhivery,cosmetics,scooter,express,central,foggy,127.4,15.64,00:00.0,00:00.0,yes,failed,2,733.92
1471,ecom express,automobile parts,bike,express,south,foggy,117.6,29.69,00:00.0,00:00.0,yes,delayed,2,727.07
1472,xpressbees,clothing,ev van,same day,central,rainy,178.7,41.78,00:00.0,00:00.0,no,delivered,4,1118.84
1473,fedex,cosmetics,scooter,same day,north,rainy,131.8,8.23,00:00.0,00:00.0,yes,delayed,2,783.69
1474,blue dart,electronics,truck,two day,west,clear,83.1,3.66,00:00.0,00:00.0,no,delivered,4,426.48
1475,ecom express,groceries,ev bike,standard,central,stormy,34.8,21.4,00:00.0,00:00.0,no,delivered,5,238.2
1476,ekart,cosmetics,van,standard,south,hot,94.2,25.21,00:00.0,00:00.0,no,delivered,5,546.63
1477,fedex,documents,scooter,two day,south,rainy,43.1,1.61,00:00.0,00:00.0,no,delivered,5,220.33
